mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.004982709884643555,0.0021548616748832145,0.0004967053731282552,0.00019766557020978743,0.0001,0.001,constant,epsilon_insensitive,2000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l2', 'tol': 0.0001}",-1069.4704585320749,-1002.1006653755115,-731.7471757465954,-934.4394332180606,145.94013769727317,1636
0.0039437611897786455,0.0008640887598432558,0.0001960595448811849,9.529455367325842e-06,0.0001,0.001,constant,epsilon_insensitive,2000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.0055506229400634766,0.0007428765084279785,0.00036032994588216144,0.00014789824457405105,0.0001,0.001,constant,epsilon_insensitive,2000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'l1', 'tol': 0.0001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.004257043202718099,0.00028824962879880884,0.00034125645955403644,0.00018677315775278726,0.0001,0.001,constant,epsilon_insensitive,2000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.001}",-1074.919924446024,-1001.9555402426168,-731.5858815101674,-936.1537820662694,147.686536949026,1639
0.003902991612752279,0.0008548658839700828,0.00018167495727539062,3.251595901724304e-06,0.0001,0.001,constant,epsilon_insensitive,2000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 2000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1069.2439105655885,-1001.9555402426168,-731.5858815101674,-934.2617774394575,145.92251434291123,1633
0.0038930575052897134,0.0011697747604674652,0.00032583872477213543,0.00013329231053798532,0.0001,0.001,constant,epsilon_insensitive,5000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.001}",-1074.6587725716245,-1002.1006653755115,-731.7471757465954,-936.1688712312439,147.55189351227,1642
0.003628969192504883,0.0019068486730654279,0.00029540061950683594,0.0001603812323106388,0.0001,0.001,constant,epsilon_insensitive,5000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l2', 'tol': 0.0001}",-1069.4704585320749,-1002.1006653755115,-731.7471757465954,-934.4394332180606,145.94013769727317,1636
0.006819883982340495,0.0030451881475876534,0.00026861826578776043,6.251852615617244e-05,0.0001,0.001,constant,epsilon_insensitive,5000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.003949721654256185,0.00086938744151449,0.00018827120463053385,9.34068156056673e-06,0.0001,0.001,constant,epsilon_insensitive,5000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'l1', 'tol': 0.0001}",-1067.711193941763,-1001.882073210337,-730.8399241273461,-933.477730426482,145.78506711448597,1612
0.005342960357666016,0.0008858449284855324,0.00038703282674153644,9.676120115029122e-05,0.0001,0.001,constant,epsilon_insensitive,5000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.001}",-1074.919924446024,-1001.9555402426168,-731.5858815101674,-936.1537820662694,147.686536949026,1639
0.004589637120564778,5.6366822561475485e-05,0.00022109349568684897,3.609100479704031e-05,0.0001,0.001,constant,epsilon_insensitive,5000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'max_iter': 5000, 'penalty': 'elasticnet', 'tol': 0.0001}",-1069.2439105655885,-1001.9555402426168,-731.5858815101674,-934.2617774394575,145.92251434291123,1633
0.027302344640096027,0.005123904004448782,0.0007644494374593099,0.00040276312128285045,0.0001,0.001,optimal,squared_error,1000,l2,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.001}",-2.6411421601231267e+25,-1.6185788651067565e+25,-9.376120110091458e+25,-4.545280378440447e+25,3.4413338797383195e+25,1927
0.027127663294474285,0.007582653288305953,0.0006061395009358724,0.00041381207449025614,0.0001,0.001,optimal,squared_error,1000,l2,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'tol': 0.0001}",-2.6411421601231267e+25,-1.6185788651067565e+25,-9.376120110091458e+25,-4.545280378440447e+25,3.4413338797383195e+25,1927
0.06300210952758789,0.023333108033945272,0.00045482317606608075,0.000213032066557978,0.0001,0.001,optimal,squared_error,1000,l1,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.001}",-7.427649233251198e+24,-3.7955858171894693e+24,-8.732495568490273e+25,-3.2849396911781135e+25,3.854856546312666e+25,1891
0.06505735715230306,0.0260066354623213,0.0006036758422851562,0.00019822207270128633,0.0001,0.001,optimal,squared_error,1000,l1,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'tol': 0.0001}",-7.427649233251198e+24,-3.7955858171894693e+24,-8.732495568490273e+25,-3.2849396911781135e+25,3.854856546312666e+25,1891
0.06448062260945638,0.01660698418256603,0.000326236089070638,3.224816323642408e-05,0.0001,0.001,optimal,squared_error,1000,elasticnet,0.001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.001}",-3.5968078009585285e+25,-5.858594115724073e+24,-5.941398993741806e+25,-3.374688735424247e+25,2.1920239830654472e+25,1909
0.06418061256408691,0.013290107047273061,0.00031439463297526043,6.138474628870493e-06,0.0001,0.001,optimal,squared_error,1000,elasticnet,0.0001,"{'alpha': 0.0001, 'eta0': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'elasticnet', 'tol': 0.0001}",-3.5968078009585285e+25,-5.858594115724073e+24,-5.941398993741806e+25,-3.374688735424247e+25,2.1920239830654472e+25,1909
